id	compound	class	paraphrase	correct	score
522	press room	CONT-R	press room is a room that contains press	0	4.011831283569336
522	press room	TOPIC-R	press room is a room that is about press	0	4.362356662750244
522	press room	COMP-R	press room is a room that is composed of press	0	3.864779233932495
522	press room	LOCATION	press room is  a room that is located in press	0	4.437309265136719
523	conference room	PURPOSE	conference room is a room intended for conference	1	3.8250772953033447
523	conference room	PARTONOMY	conference room is a room that is part of conference	0	3.3099114894866943
523	conference room	USG-R	conference room is a room that uses conference	0	4.3387451171875
523	conference room	PROD-R	conference room is  a room that conference produces	0	6.02912712097168
523	conference room	PRODUCTION	conference room is a room that produces conference	0	4.78535795211792
523	conference room	CONT-R	conference room is a room that contains conference	0	3.961418628692627
523	conference room	TOPIC-R	conference room is a room that is about conference	0	4.111584186553955
523	conference room	COMP-R	conference room is a room that is composed of conference	0	3.668853282928467
523	conference room	LOCATION	conference room is  a room that is located in conference	0	4.084064483642578
524	delivery room	PURPOSE	delivery room is a room intended for delivery	1	3.7352383136749268
524	delivery room	PARTONOMY	delivery room is a room that is part of delivery	0	3.212245225906372
524	delivery room	USG-R	delivery room is a room that uses delivery	0	4.339156627655029
524	delivery room	PROD-R	delivery room is  a room that delivery produces	0	5.471078872680664
524	delivery room	PRODUCTION	delivery room is a room that produces delivery	0	4.636906623840332
524	delivery room	CONT-R	delivery room is a room that contains delivery	0	3.650908946990967
524	delivery room	TOPIC-R	delivery room is a room that is about delivery	0	4.0681915283203125
524	delivery room	COMP-R	delivery room is a room that is composed of delivery	0	3.6172451972961426
524	delivery room	LOCATION	delivery room is  a room that is located in delivery	0	3.8981266021728516
525	recovery room	PURPOSE	recovery room is a room intended for recovery	1	4.214092254638672
525	recovery room	PARTONOMY	recovery room is a room that is part of recovery	0	3.7597408294677734
525	recovery room	USG-R	recovery room is a room that uses recovery	0	4.777345657348633
525	recovery room	PROD-R	recovery room is  a room that recovery produces	0	6.062816143035889
525	recovery room	PRODUCTION	recovery room is a room that produces recovery	0	5.068122863769531
525	recovery room	CONT-R	recovery room is a room that contains recovery	0	4.442032814025879
525	recovery room	TOPIC-R	recovery room is a room that is about recovery	0	4.39801025390625
525	recovery room	COMP-R	recovery room is a room that is composed of recovery	0	4.152581691741943
525	recovery room	LOCATION	recovery room is  a room that is located in recovery	0	4.549134731292725
526	wiggle room	PURPOSE	wiggle room is a room intended for wiggle	1	4.89830207824707
526	wiggle room	PARTONOMY	wiggle room is a room that is part of wiggle	0	4.141180038452148
526	wiggle room	USG-R	wiggle room is a room that uses wiggle	0	4.976550579071045
526	wiggle room	PROD-R	wiggle room is  a room that wiggle produces	0	6.023643970489502
526	wiggle room	PRODUCTION	wiggle room is a room that produces wiggle	0	5.413465976715088
526	wiggle room	CONT-R	wiggle room is a room that contains wiggle	0	4.869986534118652
526	wiggle room	TOPIC-R	wiggle room is a room that is about wiggle	0	4.8270792961120605
526	wiggle room	COMP-R	wiggle room is a room that is composed of wiggle	0	4.410956382751465
526	wiggle room	LOCATION	wiggle room is  a room that is located in wiggle	0	4.722690582275391
527	auction room	PURPOSE	auction room is a room intended for auction	1	5.008333683013916
527	auction room	PARTONOMY	auction room is a room that is part of auction	0	4.257620334625244
527	auction room	USG-R	auction room is a room that uses auction	0	5.420159339904785
527	auction room	PROD-R	auction room is  a room that auction produces	0	6.441421985626221
527	auction room	PRODUCTION	auction room is a room that produces auction	0	5.922353267669678
527	auction room	CONT-R	auction room is a room that contains auction	0	5.019104957580566
527	auction room	TOPIC-R	auction room is a room that is about auction	0	5.22980260848999
527	auction room	COMP-R	auction room is a room that is composed of auction	0	4.666522026062012
527	auction room	LOCATION	auction room is  a room that is located in auction	0	4.840784549713135
528	music room	PURPOSE	music room is a room intended for music	1	3.93933367729187
528	music room	PARTONOMY	music room is a room that is part of music	0	3.51997709274292
528	music room	USG-R	music room is a room that uses music	0	4.1013054847717285
528	music room	PROD-R	music room is  a room that music produces	0	5.7638258934021
528	music room	PRODUCTION	music room is a room that produces music	0	4.324013710021973
528	music room	CONT-R	music room is a room that contains music	0	3.92268443107605
528	music room	TOPIC-R	music room is a room that is about music	0	3.961925506591797
528	music room	COMP-R	music room is a room that is composed of music	0	3.560431718826294
528	music room	LOCATION	music room is  a room that is located in music	0	4.391178131103516
529	laundry room	PURPOSE	laundry room is a room intended for laundry	1	3.285050392150879
529	laundry room	PARTONOMY	laundry room is a room that is part of laundry	0	2.954667568206787
529	laundry room	USG-R	laundry room is a room that uses laundry	0	3.491359233856201
529	laundry room	PROD-R	laundry room is  a room that laundry produces	0	5.219460487365723
529	laundry room	PRODUCTION	laundry room is a room that produces laundry	0	3.5594143867492676
529	laundry room	CONT-R	laundry room is a room that contains laundry	0	3.294994831085205
529	laundry room	TOPIC-R	laundry room is a room that is about laundry	0	3.399629831314087
529	laundry room	COMP-R	laundry room is a room that is composed of laundry	0	3.2016804218292236
529	laundry room	LOCATION	laundry room is  a room that is located in laundry	0	3.8747177124023438
530	escape route	PURPOSE	escape route is a route intended for escape	1	4.619777202606201
530	escape route	PARTONOMY	escape route is a route that is part of escape	0	3.7936527729034424
530	escape route	USG-R	escape route is a route that uses escape	0	4.6464524269104
530	escape route	PROD-R	escape route is  a route that escape produces	0	6.006708145141602
530	escape route	PRODUCTION	escape route is a route that produces escape	0	4.981966018676758
530	escape route	CONT-R	escape route is a route that contains escape	0	4.583211898803711
530	escape route	TOPIC-R	escape route is a route that is about escape	0	4.599267959594727
530	escape route	COMP-R	escape route is a route that is composed of escape	0	3.984976053237915
530	escape route	LOCATION	escape route is  a route that is located in escape	0	4.481191158294678
531	weather satellite	PURPOSE	weather satellite is a satellite intended for the weather	1	4.099642753601074
531	weather satellite	PARTONOMY	weather satellite is a satellite that is part of the weather	0	3.004657030105591
531	weather satellite	USG-R	weather satellite is a satellite that uses the weather	0	3.707834243774414
531	weather satellite	PROD-R	weather satellite is  a satellite that the weather produces	0	5.627254009246826
531	weather satellite	PRODUCTION	weather satellite is a satellite that produces the weather	0	4.023200035095215
531	weather satellite	CONT-R	weather satellite is a satellite that contains the weather	0	4.143141746520996
531	weather satellite	TOPIC-R	weather satellite is a satellite that is about the weather	0	4.201567649841309
531	weather satellite	COMP-R	weather satellite is a satellite that is composed of the weather	0	3.8262524604797363
531	weather satellite	LOCATION	weather satellite is  a satellite that is located in the weather	0	4.074343204498291
532	passenger seat	PURPOSE	passenger seat is a seat intended for passengers	1	2.958670139312744
532	passenger seat	PARTONOMY	passenger seat is a seat that is part of passengers	0	3.242400884628296
532	passenger seat	USG-R	passenger seat is a seat that uses passengers	0	4.09109354019165
532	passenger seat	PROD-R	passenger seat is  a seat that passengers produce	0	5.409343242645264
532	passenger seat	PRODUCTION	passenger seat is a seat that produces passengers	0	4.273273944854736
532	passenger seat	CONT-R	passenger seat is a seat that contains passengers	0	3.414482593536377
532	passenger seat	TOPIC-R	passenger seat is a seat that is about passengers	0	4.117197036743164
532	passenger seat	COMP-R	passenger seat is a seat that is composed of passengers	0	3.5331993103027344
532	passenger seat	LOCATION	passenger seat is  a seat that is located in passengers	0	3.6163063049316406
533	construction sector	PURPOSE	construction sector is a sector intended for construction	1	4.292405128479004
533	construction sector	PARTONOMY	construction sector is a sector that is part of construction	0	3.2909440994262695
533	construction sector	USG-R	construction sector is a sector that uses construction	0	3.783687114715576
533	construction sector	PROD-R	construction sector is  a sector that construction produces	0	5.760767459869385
533	construction sector	PRODUCTION	construction sector is a sector that produces construction	0	3.7431280612945557
533	construction sector	CONT-R	construction sector is a sector that contains construction	0	4.131497859954834
533	construction sector	TOPIC-R	construction sector is a sector that is about construction	0	3.612494468688965
533	construction sector	COMP-R	construction sector is a sector that is composed of construction	0	3.370265007019043
533	construction sector	LOCATION	construction sector is  a sector that is located in construction	0	4.295804023742676
534	mail service	PURPOSE	mail service is a service intended for mail	1	4.4090576171875
